p_id,name,price,colour,brand
18551726,POONAM DESIGNER Women Lime Green Gotta Patti Pure Cotton Kurta with Trousers & With Dupatta,2198.0,Lime Green,POONAM DESIGNER
15582352,Anouk Women Pink Pure Cotton Straight Pastel Kurta,1699.0,Pink,Anouk
15258422,Indo Era Floral Cotton Blend Calf Length Kurta Set,4599.0,Green,Indo Era
18325296,SheWill Women Navy Blue Floral Yoke Design Gotta Patti Kurta with Trousers & Dupatta,5949.0,Navy Blue,SheWill
13770728,Nayo Women Blue  White Pure Cotton Ethnic Motif Print Kurta Set,3499.0,Blue,Nayo
14925506,Anouk Women Purple Floral Printed Regular Pure Cotton Kurta with Palazzos,1799.0,Purple,Anouk
11636386,Shae by SASSAFRAS Women Green & Blue Floral Printed Anarkali Kurta,2099.0,Green,Shae by SASSAFRAS
17049104,Anouk Women Turquoise Blue And Orange Geometric Printed Pure Cotton Kurti with Trousers,2999.0,Turquoise Blue,Anouk
16101270,AHIKA Women Red Ethnic Motifs Printed Regular Pure Cotton Kurta with Trousers & With Dupatta,3748.0,Red,AHIKA
7177279,Varanga Women Black & Golden Ethnic Foil Print Sequinned Pleated A-Line Kurta,2999.0,Black,Varanga
18848596,Envy Me by FASHOR Women Cream-Coloured Geometric Printed Satin Kurta,2699.0,Cream,Envy Me by FASHOR
11862392,Vishudh Women Brown Asymmetric Hem Printed A-Line Kurta,2449.0,Brown,Vishudh
13932854,anayna Women Yellow & Off-White Solid Kurta with Sharara,3198.0,Yellow,anayna
19040588,KARAJ JAIPUR Women Peach-Coloured Top with Sharara & With Dupatta,4995.0,Peach,KARAJ JAIPUR
2467322,Vishudh Women Navy Blue & Mustard Printed Anarkali Kurta,1749.0,Navy Blue,Vishudh
16877614,Nayo Women Multicoloured & bracken Ethnic Motifs Printed Keyhole Neck Chikankari Kurta,1299.0,Multi,Nayo
18985344,Melange by Lifestyle Women White Ethnic Motifs Printed Kurta with Trousers & With Dupatta,2999.0,Off White,Melange by Lifestyle
12711000,Inddus Women Pink Embroidered Kurta with Palazzos & Dupatta,6999.0,Pink,Inddus
16190866,Anouk Women Blue & White Floral Embroidered Thread Work Pure Cotton Kurta,1999.0,Blue,Anouk
11074238,Janasya Women Pink & White Printed Straight Kurta,1199.0,Pink,Janasya
17923630,Biba Women Orange & Golden Ethnic Motifs Printed Kurta with Trousers & Dupatta,3599.0,Orange,Biba
16629682,Sangria Women Sea Green & Coral Orange Ethnic Motifs Printed Kurta with Trousers,3399.0,Sea Green,Sangria
12705418,ZIYAA Women Navy Blue & Red Printed Straight Kurta,1647.0,Navy Blue,ZIYAA
17104804,Anouk Women Mustard Yellow Printed Pure Cotton Kurta with Trousers,1999.0,Mustard,Anouk
19050086,Rustorange Women Maroon Ethnic Motifs Printed Gotta Patti Peplum with Sharara & Dupatta,2999.0,Maroon,Rustorange
16312324,Ode by House of Pataudi Women Orange Printed Pure Cotton Rozana Kurti with Dhoti Pants,2999.0,Orange,Ode by House of Pataudi
14080326,all about you Women Black & Golden Geometric Yoke Design Kurta,1499.0,Black,all about you
16493984,Pistaa Women White Pure Cotton Straight Kurta,1799.0,White,Pistaa
18261878,Vishudh Women Blue Floral Printed Kurta with Palazzos & With Dupatta,2949.0,Blue,Vishudh
17455868,Anouk Women Navy Blue & Yellow Printed Pure Cotton Kurta with Palazzos,1699.0,Navy Blue,Anouk
16931578,all about you Women Yellow & Green Embroidered Kurta,2499.0,Yellow,all about you
12831164,Vishudh Women Yellow & Black Printed Straight Kurta,1399.0,Yellow,Vishudh
14325492,Anouk Women Grey Embroidered Pure Cotton Kurta with Trousers,4399.0,Grey,Anouk
11935530,ADA Women Black & Pink Chikankari Hand Embroidered Straight Sustainable Kurta,999.0,Black,ADA
19040558,KARAJ JAIPUR Women Green Floral Anarkali Pure Cotton Kurta with Pant & Dupatta,4295.0,Green,KARAJ JAIPUR
15258052,Libas Women Burgundy Ethnic Embroidered Sequinned Kurta with Sharara & Dupatta,5999.0,Burgundy,Libas
17102450,Anouk Women Dark Green Chevron Printed Pure Cotton Kurta with Trousers,1999.0,Green,Anouk
19240252,TOULIN Women Teal Floral Empire Kurti with Pyjama & With Dupatta,4299.0,Teal,TOULIN
8033765,Varanga Women Off-White & Golden Printed Anarkali Kurta,3299.0,Off White,Varanga
16629332,Sangria Women Green Floral Printed Pleated Pure Cotton A-Line Kurti with Salwar,3399.0,Green,Sangria
14122516,Anouk Women Teal Blue Yoke Design Mirror Work Kurta,1899.0,Teal,Anouk
16931552,all about you Women Green Embroidered Kurta with Trousers,2999.0,Green,all about you
18244250,W Women White Floral Printed Thread Work Floral Kurta,1999.0,White,W
18966572,Soch Women Purple Geometric Embroidered Chanderi Silk Kurta,2998.0,Purple,Soch
18331160,Anouk Women Multicoloured Geometric Printed Pure Cotton Casual Kurta,1599.0,Multi,Anouk
17317792,Nayo Women Black & Brown Ethnic Motifs Printed Cotton Straight Kurta,1299.0,Black,Nayo
19198414,FASHOR Women Navy Blue Floral Embroidered Thread Work Kurta,2699.0,Navy Blue,FASHOR
18565060,GLAM ROOTS Women Black Floral Printed Floral Anarkali Kurta,1999.0,Black,GLAM ROOTS
13237514,Anouk Women Red & Blue Yoke Design A-Line Kurta with Dhoti Pants,3699.0,Red,Anouk
19040436,KARAJ JAIPUR Women Pink Pure Cotton Anarkali Kurta with Trousers & Dupatta,6995.0,Pink,KARAJ JAIPUR
16505498,KALINI Women Beige & Red Floral Printed Pure Cotton Kurta with Palazzos,2999.0,Beige,KALINI
15326614,House of Pataudi Women Maroon Solid V-Neck Straight Rozana Kurta,1499.0,Maroon,House of Pataudi
14989762,Sangria Women Mauve Yoke Design Straight Kurta with Trousers,2799.0,Mauve,Sangria
15098594,Indo Era Women Teal Green & Golden Ethnic Motifs Yoke Design Kurta,1999.0,Teal,Indo Era
13527954,Vishudh Women Grey & Yellow Striped Straight Kurta,1199.0,Grey,Vishudh
15437606,Stylum Women Beige Checked Kurta,1699.0,Beige,Stylum
19145018,Baisacrafts Women Maroon Embroidered Empire Pure Cotton Kurti with Trousers & With Dupatta,5150.0,Maroon,Baisacrafts
17487126,Libas Women Pink & White Floral Print Cotton Straight Kurta with Sharara & Dupatta,2999.0,Pink,Libas
18331088,Anouk Women Rust Brown & Gold-Toned Pure Cotton Floral Printed Kurta,1199.0,Rust,Anouk
18444142,Varanga Women White & Blue Dyed Cotton Kurta,2999.0,White,Varanga
13027828,Yuris Women Blue & Pink Printed Kurta with Palazzos,2799.0,Blue,Yuris
19240230,Charu Women Violet Kurta,3599.0,Violet,Charu
17761366,Varanga Women Red Kurta with Trousers & With Dupatta,4599.0,Red,Varanga
14194636,Vishudh Women Grey & Red Floral Printed Kurta,1399.0,Grey,Vishudh
18782340,max Women Brown Kurta,599.0,Brown,max
17455812,Anouk Women Blue & Yellow Printed Pure Cotton Kurta with Palazzos,1699.0,Blue,Anouk
16379558,FASHOR Women Burgundy Ethnic Motifs Yoke Design Thread Work Kurta,2399.0,Burgundy,FASHOR
18244498,W Women Pink Geometric Striped Keyhole Neck Flared Sleeves Thread Work Kurta,1999.0,Pink,W
15121436,Ahalyaa Women Lime Green & Off White Floral Printed Flared Sleeves Floral Kaftan Kurta,3100.0,Lime Green,Ahalyaa
16872388,Sangria Women Pink & White Striped Straight Kurta with Palazzos,1999.0,Pink,Sangria
19171640,Melange by Lifestyle Women Off White Ethnic Motifs Printed Pure Cotton Kurta with Trousers,2299.0,Off White,Melange by Lifestyle
17090738,Anouk Women Pink Woven Design Pleated Kurta,2399.0,Pink,Anouk
17291316,ZIYAA Women Grey & Beige Ethnic Motifs Yoke Design Kurta with Palazzos,2195.0,Grey,ZIYAA
8255313,Vishudh Women Black & Orange Printed Kurti with Palazzos,2549.0,Black,Vishudh
16334264,KETCH Women Yellow Printed Kurta,1049.0,Yellow,KETCH
19240492,max Women Blue Yoke Design Kurta,599.0,Blue,max
17291326,ZIYAA Women Charcoal Grey & Golden Floral Printed Kurta with Palazzos,1982.0,Charcoal,ZIYAA
17104772,Anouk Women Sea Green Pure Cotton Bandhani Print Top with Palazzos,1899.0,Sea Green,Anouk
13831796,Vishudh Women Pink & White Ethnic Motifs Printed Straight Kurta,1199.0,Pink,Vishudh
17251482,Varanga Women White & Blue Dyed Cotton Kurta,2999.0,White,Varanga
16585600,Biba Women Red & White Floral Printed Pure Cotton Kurta with Salwar,2799.0,Red,Biba
18765612,mirari Women Green Floral Printed Pure Cotton Kurta with Palazzos,1499.0,Green,mirari
17514330,Vishudh Women Blue Printed Anarkali Kurta,1899.0,Turquoise Blue,Vishudh
17417186,Anouk Ethnic Motifs Pure Cotton WFH Co-Ords Kurta Set,2999.0,Mustard,Anouk
18144182,IkDaiya Women Off White Floral Embroidered Kurti with Trousers & With Dupatta,5298.0,Off White,IkDaiya
14769234,House of Pataudi Women Peach-Coloured & Gold-Toned Floral Embroidered Rozana Kurta,2999.0,Peach,House of Pataudi
14663998,Anouk Women Black Ethnic Motifs Printed Pure Cotton Kurta with Palazzos,1599.0,Black,Anouk
15326588,House of Pataudi Women Blue Solid V Neck Rozana Kurta,1499.0,Blue,House of Pataudi
17140156,Myshka Women Green Kurta with Palazzos & With Dupatta,5499.0,Green,Myshka
16955850,Vishudh Women Blue & Pink Floral Printed Kurta,1399.0,Blue,Vishudh
15980558,Ishin Women Pink Floral Printed Regular Kurta with Sharara & With Dupatta,8299.0,Pink,Ishin
18704534,Soch Women Blue Ethnic Motifs Embroidered Flared Sleeves Kurta,1998.0,Blue,Soch
17317790,Nayo Women Blue Abstrac Printed Straight Three Quarter Sleeves Kurta,1299.0,Blue,Nayo
16874564,Sangria Women Yellow & White Floral Print Straight Pure Cotton Kurta with Trousers,1799.0,Yellow,Sangria
17765672,HERE&NOW Women Yellow Solid Floral Embroidery A-line Kurta,2299.0,Yellow,HERE&NOW
18963528,KALINI Women Green & Silver-Toned Woven Design Silk Kurta,1050.0,Green,KALINI
16305390,Biba Women Assorted Geometric Printed Kurta,1299.0,Assorted,Biba
18533904,Anouk Women Black & White Bandhani Printed Halter Neck Kurta,1999.0,Black,Anouk
18103376,IkDaiya Women Magenta Ethnic Motifs Printed Kurta with Trousers & With Dupatta,4598.0,Magenta,IkDaiya
9702305,Vishudh Women Blue & White Printed Straight Kurta,1349.0,Blue,Vishudh
17100808,Anouk Women Pink & Yellow Checked Pure Cotton Kurta,1099.0,Pink,Anouk
18917062,AHIKA Women Navy Blue Floral Printed Pure Cotton Kurta,1748.0,Navy Blue,AHIKA
11642362,Aayna Women Green Embroidered Kurta with Trousers,4449.0,Green,Aayna
14989470,Sangria Women Sea Green & Golden Printed Gotta Patti Kurta with Trousers,2999.0,Sea Green,Sangria
18137354,Libas Women Pink Ethnic Motifs Yoke Design Pure Cotton Kurta,1999.0,Pink,Libas
13905672,Anouk Women Blue & Off White Floral Printed Kurta,899.0,Blue,Anouk
19045526,Varanga Women Maroon Ethnic Motifs Yoke Design Sequinned Kurta with Trousers & Dupatta,5999.0,Maroon,Varanga
18844550,FAZZN Women Black Ethnic Motifs Printed Kurta,3499.0,Black,FAZZN
14884574,Anouk Women Purple Printed Regular Pure Cotton Kurta with Palazzos,2299.0,Purple,Anouk
14976268,FASHOR Women Red Bandhani Printed & Zari Embroidered Kurta,2699.0,Red,FASHOR
16874062,Sangria Women Fuchsia Pink & White Floral Printed Pure Cotton Kurta with Trousers,1799.0,Fuchsia,Sangria
16614230,Kvsfab Women Grey Mirror Work Yoke Design Layered Kurta with Sharara & Dupatta,7799.0,Grey,Kvsfab
15889778,HERE&NOW Women Blue & White Ethnic Motifs Printed Kurta,999.0,Blue,HERE&NOW
18998686,KALINI Women Blue Ethnic Motifs Printed Straight Kurta,1999.0,Blue,KALINI
13995752,Anouk Women Red & Yellow Ethnic Motifs Printed Kurta with Palazzos,1699.0,Red,Anouk
15931696,GERUA Women Black Regular Kurta With Palazzos,1999.0,Black,GERUA
9744447,HERE&NOW Women Blue Ethnic Motifs Printed Regular Kurta with Sharara & With Dupatta,3099.0,Blue,HERE&NOW
13921184,Tikhi Imli Lovely Green and Pink Ethnic Motifs Printed Kurta,1498.0,Green,Tikhi Imli
15749840,W Women Maroon & Beige Ethnic Motifs Woven Design Mandarin Collar A-line Kurta,1799.0,Maroon,W
18331408,Anouk Women Maroon & Off White Pure Cotton Printed Kurta,1799.0,Maroon,Anouk
18952272,KALINI Women Magenta Floral Embroidered Keyhole Neck Thread Work Pure Georgette Kurta,1150.0,Magenta,KALINI
16927170,HERE&NOW Women Black & Silver Ethnic Motifs Printed Pure Cotton Kurta,1899.0,Black,HERE&NOW
17096098,Anouk Women Pink Pure Cotton Kurta with Trousers,2999.0,Pink,Anouk
14708328,all about you Women Pink & Gold-Toned  Embroidered Floral Yoke Design Thread  Kurta,1999.0,Pink,all about you
15616828,Myshka Women White Anarkali Kurta With Dupatta,4999.0,White,Myshka
17171720,KALINI Women Magenta Ethnic Motifs Embroidered Pure Cotton Kurta with Palazzo & Dupatta,4999.0,Magenta,KALINI
15582372,Anouk Women Blue & White Ethnic Motifs Printed Kurta,1999.0,Blue,Anouk
12539406,Sangria Women Off White & Grey Floral Print Straight Kurta,999.0,Off White,Sangria
15344676,Indo Era Women Red Floral Printed Empire Kurta with Trousers & With Dupatta,5999.0,Red,Indo Era
18966582,Soch Maroon Floral Embroidered Sequined Anarkali Kurta,2498.0,Maroon,Soch
13543508,AURELIA Women Lime Green Checked Printed Kurta,1999.0,Lime Green,AURELIA
16844758,Sangria Women Red & Black Chevron Printed Pure Cotton Kurta,1499.0,Red,Sangria
15440290,HERE&NOW Women Green Ethnic Motifs Printed Regular Gotta Patti Kurta with Palazzos,1899.0,Green,HERE&NOW
17197464,heemara Women Teal Green & Golden Embroidered Silk Georgette Kurti with Sharara & Dupatta,7999.0,Teal,heemara
19040524,KARAJ JAIPUR Women Green Printed Kurta with Churidar & With Dupatta,3995.0,Green,KARAJ JAIPUR
15119222,max Women Red Ethnic Motifs Printed Kurta,499.0,Red,max
19294004,IkDaiya Women Green Ethnic Motifs Mirror Work Kurta with Pyjamas & With Dupatta,5998.0,Green,IkDaiya
15561682,DIVYANK Women Pink & Grey Ethnic Motifs Yoke Embroidered Kurta with Palazzos & Dupatta,3999.0,Pink,DIVYANK
16310880,Indo Era Women Black Ethnic Motifs Yoke Design Pure Cotton Kurta with Palazzos & With Dupatta,5299.0,Black,Indo Era
17171716,KALINI Women Blue Printed Pure Cotton Kurta with Trousers & With Dupatta,3999.0,Blue,KALINI
19016206,Cot'N Soft Women Black & White Striped Dobby Kurta,2499.0,Black,Cot'N Soft
10777548,Anouk Women Navy Blue & Off-White Checked Straight Kurta,1799.0,Navy Blue,Anouk
15440310,HERE&NOW Women Blue Ethnic Motifs Printed Regular Kurta with Palazzos,1899.0,Blue,HERE&NOW
17445358,Vishudh Women Purple Printed Kurta with Sharara & With Dupatta,2849.0,Purple,Vishudh
14925544,Anouk Women Pink & White Ethnic Motifs Printed Cotton Kurta,1099.0,Pink,Anouk
19231370,V&M Women Purple Ethnic Motifs Embroidered Kurti with Sharara & With Dupatta,6099.0,Purple,V&M
18964098,FASHOR Women Turquoise Blue Geometric Printed Kurta,1799.0,Turquoise Blue,FASHOR
15054568,Biba Women Black Regular Sequinned Kurta with Palazzos & With Dupatta,8995.0,Black,Biba
7572969,Vishudh Women Red & Orange Self Design Kurta with Palazzos,6799.0,Red,Vishudh
14497102,Ishin Women White Ethnic Motifs Embroidered Layered Pure Cotton Kurta with Salwar & With Dupatta,7299.0,White,Ishin
15095732,PIROH Women Orange & Off White Bandhani Print Gotta Patti Straight Kurta,1799.0,Orange,PIROH
11202318,Anouk Women Blue & Gold-Toned Printed Kurta with Palazzos,2299.0,Blue,Anouk
19240558,max Women Rust Kurta,599.0,Rust,max
11369528,W Women Blue & Black Printed Straight Kurta,1599.0,Blue,W
13747928,Libas Women Pink Printed Straight Kurta with Palazzos & Dupatta,2999.0,Pink,Libas
15987966,AHIKA Women Grey & Gold-Toned Embroidered Pure Cotton Kurta With Palazzos & Dupatta,3487.0,Grey,AHIKA
16857572,Libas Women Black Floral Printed Gotta Patti Pure Cotton Kurta with Palazzos & With Dupatta,2999.0,Black,Libas
13250072,Indo Era Women Navy Blue Yoke Design Kurta with Trousers & Dupatta,3399.0,Navy Blue,Indo Era
15639890,Vishudh Women Green & White Floral Printed Regular Kurta With Trousers & Dupatta,2349.0,Green,Vishudh
7760039,AHIKA Women White & Blue Printed Straight Kurta,860.0,White,AHIKA
15227066,Indo Era Women Grey & White Khari Print Panelled Kurta with Trousers & Dupatta,5599.0,Grey,Indo Era
17624890,KAAJH Women Blue Ethnic Motifs Printed Mirror Work Pure Cotton Kurta with Trousers & With Dupatta,3559.0,Blue,KAAJH
19240524,max Women Olive Green Geometric Printed Kurta,599.0,Olive,max
12415142,Sangria Women Blue & White Printed Kurta with Sharara & Dupatta,4399.0,Blue,Sangria
17716122,Ahalyaa Geometric Crepe Top to Toe Fusion Kurta Set,5500.0,Burgundy,Ahalyaa
15031506,Rajnandini Women White & Yellow Floral Printed Keyhole Neck Pure Cambric Cotton Kurta,1996.0,White,Rajnandini
13905652,Anouk Women Pink & Off White Ethnic Motifs Printed Straight Kurta,899.0,Pink,Anouk
16316954,Libas Women Blue & Gold Ethnic Motifs Yoke Design Thread Work Chanderi Silk Straight Kurta,1799.0,Blue,Libas
13769396,Ahalyaa Women Grey & Golden Ethnic Motifs Printed Flared Sleeves Kaftan Kurta,2650.0,Grey,Ahalyaa
19325284,POONAM DESIGNER Women Pink Ethnic Motifs Printed Kurta,2499.0,Pink,POONAM DESIGNER
18165316,Indo Era Women Peach-Coloured Floral Embroidered Mirror Work Kurta with Trousers & Dupatta,5999.0,Peach,Indo Era
17318800,Varanga Women Orange Bandhani Motifs Printed Pure Cotton Kurta,3299.0,Orange,Varanga
14854744,Anouk Women Yellow Ethnic Motifs Printed Keyhole Neck Kurta,999.0,Yellow,Anouk
18852140,AHIKA Women Maroon Floral Printed Pure Cotton Kurti with Trousers,3497.0,Maroon,AHIKA
18987256,Colour Me by Melange Women Olive Green Cotton Kurta,1299.0,Olive,Colour Me by Melange
13258020,Sangria Women Pink Solid Cotton Kurta With Jacket,1999.0,Pink,Sangria
16848726,Sangria Women Pink Printed Gotta Patti Kurta,1699.0,Pink,Sangria
10335143,trueBrowns Women White Self Design Kurta with Palazzos,2999.0,White,trueBrowns
15904812,Anubhutee Women Maroon Embroidered Kurta with Palazzos & Dupatta,4349.0,Maroon,Anubhutee
18915120,R&B Women Brown Thread Work Kurta,599.0,Brown,R&B
13238592,Anouk Women Coral Orange & White Cotton Floral Print Panelled A-Line Kurta with Gathers,2999.0,Coral,Anouk
15126504,Tikhi Imli Women Grey Keyhole Neck Thread Work Kurta,1598.0,Grey,Tikhi Imli
2528692,Moda Rapido Women Black Solid Straight Kurta,1799.0,Black,Moda Rapido
16848712,Sangria Women Green Gotta Patti Work Pure Cotton Kurta with Palazzos &  Dupatta,4099.0,Green,Sangria
15980054,Ishin Women Red Floral Embroidered Regular Kurta with Sharara & With Dupatta,8299.0,Red,Ishin
13913182,Biba Women Off White & Brown Pure Cotton Striped Kurta,1599.0,Off White,Biba
18966584,Soch Women Maroon Ethnic Motifs Embroidered Chanderi Silk Kurta,2498.0,Maroon,Soch
13392426,Khushal K Women Lime Green Printed Kurta with Churidar & Dupatta,4499.0,Lime Green,Khushal K
14913800,Yufta Women Peach-Colour Ethnic Motifs Block Print Cotton Kurta with Palazzos & Dupatta,3499.0,Peach,Yufta
16331364,Anubhutee Women Red Ethnic Motifs Printed Empire Pure Cotton Kurta with Trousers & With Dupatta,5899.0,Red,Anubhutee
18951682,Varanga Women Pink Yoke Design Sequinned Pure Cotton Kurta with Trousers & With Dupatta,5999.0,Pink,Varanga
13956290,Khushal K Women Peach-Coloured Yoke Design Kurta with Palazzos,3699.0,Peach,Khushal K
13905624,Anouk Women Green Floral Printed Pure Cotton Kurta with Trousers,1999.0,Green,Anouk
8529053,Varanga Women Maroon & Golden Printed Anarkali Kurta,2999.0,Maroon,Varanga
13259360,Prakhya Women Blue Embroidered Kurta with Trousers & Dupatta,4498.0,Blue,Prakhya
15794640,Indo Era Woven Design Velvet Kurta Set,6999.0,Maroon,Indo Era
18782350,max Women Fuchsia Kurta,499.0,Fuchsia,max
10561502,Sangria Women Green & Silver Printed A-Line Kurta,3299.0,Green,Sangria
15471926,Kvsfab Women Green Embellished Bell Sleeves Georgette Anarkali Kurta,4599.0,Green,Kvsfab
14036750,Yuris Women Black & White Pure Cotton Printed Kurta with Palazzos & Dupatta,3499.0,Black,Yuris
18325478,Varanga Women Fuchsia Pink Ethnic Motifs Pure Cotton Kurta with Palazzos & With Dupatta,7999.0,Fuchsia,Varanga
18712912,Biba Women Yellow Ethnic Motifs Printed Anarkali Kurta,3299.0,Yellow,Biba
16773346,KALINI Women Sea Green Printed Gotta Patti Kurta with Palazzos & Dupatta,3499.0,Sea Green,KALINI
11531500,Anubhutee Women Navy Blue & Off-White Bandhani Print Kurta with Palazzos,2749.0,Navy Blue,Anubhutee
18952260,KALINI Women Burgundy Geometric Embroidered Keyhole Neck Georgette Kurta,1050.0,Burgundy,KALINI
